Time,Equipment_ID,Vibration(mm/s),Temperature(°C),Current(A),Runtime(hr)
2025-07-27 17:52:00,M007,-5.479567776045998,142.9890066305598,64.04713956102545,
2025-07-27 17:53:00,M007,-5.524073687268856,140.2381395158269,65.22092993741914,
2025-07-27 17:54:00,M007,-5.433002890649777,139.99094719276928,65.59957924559791,
2025-07-27 17:55:00,M009,-5.619650702662581,139.01826848723422,64.89318033808655,
2025-07-27 17:56:00,M009,-5.666493140978201,135.20366277210906,64.42327693757956,
2025-07-27 17:57:00,M008,-5.365871679375091,143.54738855916494,65.32838803668021,
2025-07-27 17:58:00,M009,-5.504252473851952,136.85681770063076,63.7969964636628,
2025-07-27 17:59:00,M008,-5.459592296564094,135.33364742868758,64.95436005906917,
2025-07-27 18:00:00,M009,-5.38207599292171,133.32575406487103,63.6684868457575,
2025-07-27 18:01:00,M008,-5.370863772487017,139.79358277908156,64.59636638534862,
2025-07-27 18:02:00,M008,-5.4578848543550125,133.50968504429403,64.72282225854481,
2025-07-27 18:03:00,M009,-5.344279210855472,138.01099070724626,65.01926762691002,
2025-07-27 18:04:00,M009,-5.402437605137709,135.67992427043362,66.68974831614025,
2025-07-27 18:05:00,M007,-5.576962039458229,135.92057595697665,65.37570963782377,
2025-07-27 18:06:00,M008,-5.560474858011469,137.59205191404197,65.3855207525266,
2025-07-27 18:07:00,M008,-5.395773149905422,130.35177043092236,64.29842587543084,
2025-07-27 18:08:00,M007,-5.579603655114467,131.8245856972116,65.36389077449036,
2025-07-27 18:09:00,M008,-5.4553469483341885,139.14472596214173,66.1775989598383,
2025-07-27 18:10:00,M009,-5.595358155902827,132.69082505799707,65.31272077193135,
2025-07-27 18:11:00,M008,-5.6209813446367685,132.05126463796202,66.52381611759364,
2025-07-27 18:12:00,M009,-5.55801531122685,136.6306032836855,65.61518819066178,
2025-07-27 18:13:00,M007,-5.718743400800614,140.12777304106794,62.387918588711415,
2025-07-27 18:14:00,M007,-5.695988411300955,135.8959450117884,64.84865602821188,
2025-07-27 18:15:00,M008,-5.5918786894904775,139.90423213383013,65.7238379832437,
2025-07-27 18:16:00,M007,-5.704078915060752,134.41592107621443,65.75372477338361,
2025-07-27 18:17:00,M008,-5.631088855113222,135.1867019358192,63.860018374565925,
2025-07-27 18:18:00,M008,-5.448183587146516,140.12789735539994,64.39378965255707,
2025-07-27 18:19:00,M008,-5.61561947455434,136.5933421779535,65.25756696568632,
2025-07-27 18:20:00,M009,-5.64072234176759,140.45988740445893,65.2120027956203,
2025-07-27 18:21:00,M009,-5.551306255432765,138.4298273595492,66.67949303576962,
2025-07-27 18:22:00,M007,-5.364889376241961,139.33824029253745,66.45926496152268,
2025-07-27 18:23:00,M009,-5.594710841760703,141.6500724693364,65.89237161946271,
2025-07-27 18:24:00,M009,-5.14281290729773,134.4158888882132,66.51742836322933,
2025-07-27 18:25:00,M009,-5.611786683991852,135.15416304576001,61.904626685906926,
2025-07-27 18:26:00,M009,-5.517585262012681,137.16252357609307,63.48622147360345,
2025-07-27 18:27:00,M009,-5.57788242093218,133.91559700604978,64.41308383829926,
2025-07-27 18:28:00,M009,-5.348481930995412,136.5790706317429,65.39874986225226,
2025-07-27 18:29:00,M009,-5.4687271568118865,130.89020339949204,63.17192199849378,
2025-07-27 18:30:00,M008,-5.566333580936367,135.04392278032478,65.24801727543984,
2025-07-27 18:31:00,M008,-5.536361661738067,137.9290066326249,65.11103893290179,
2025-07-27 18:32:00,M009,-5.71601387398463,133.03753655693959,65.04105932565152,
2025-07-27 18:33:00,M009,-5.309343303324117,128.4061214853061,65.50988697990725,
2025-07-27 18:34:00,M007,-5.537098333056528,132.36110000476205,65.49416047189844,
2025-07-27 18:35:00,M008,-5.296000559645552,133.5942197153798,66.0121131151765,
2025-07-27 18:36:00,M007,-5.593249215467126,134.16628069909132,64.30996701404952,
2025-07-27 18:37:00,M009,-5.64466363584185,135.07251332943432,63.73340772424563,
2025-07-27 18:38:00,M007,-5.325860370238131,132.02514560038685,64.3203230053053,
2025-07-27 18:39:00,M009,-5.48352654822967,133.0841723083987,64.82392309640124,
2025-07-27 18:40:00,M007,-5.720180614366825,135.9692947054496,66.41579270064172,
2025-07-27 18:41:00,M008,-5.445955677028878,133.80613928498778,65.13921113251322,
2025-07-27 18:42:00,M009,-5.650240616294949,137.50278867299986,65.02429048857962,
2025-07-27 18:43:00,M007,-5.641562380398771,138.9297928667676,64.67348210988496,
2025-07-27 18:44:00,M008,-5.63635599156689,138.31795547261007,64.8708023766409,
2025-07-27 18:45:00,M007,-5.598190403575275,135.55854393074338,64.33831541703033,
2025-07-27 18:46:00,M008,-5.759790694753382,135.48947265723362,65.76675974842401,
2025-07-27 18:47:00,M008,-5.551515427397073,137.9189585791239,65.74239710305227,
2025-07-27 18:48:00,M008,-5.47231753274004,135.8434094185488,63.858417593793824,
2025-07-27 18:49:00,M008,-5.5594090000193175,135.64350078895305,65.4690692422239,
2025-07-27 18:50:00,M008,-5.4581915291781575,133.58106186023315,64.63415820525185,
2025-07-27 18:51:00,M007,-5.3426085920590705,137.62209982843288,65.1110315039633,
2025-07-27 18:52:00,M009,-5.5878532489362875,136.3455366298123,65.25560935236648,
2025-07-27 18:53:00,M007,-5.631958736710634,134.15100067427372,63.75299794697447,
2025-07-27 18:54:00,M009,-5.73207056410662,137.52083089596763,65.48613930122198,
2025-07-27 18:55:00,M008,-5.705576918197382,136.64259383813672,65.29626639677579,
2025-07-27 18:56:00,M007,-5.564899170310164,131.41332646260736,64.83097940001275,
2025-07-27 18:57:00,M009,-5.718561438981439,133.1279701101558,64.05732940917316,
2025-07-27 18:58:00,M007,-5.722956942672512,136.49589064264845,64.66666790437166,
2025-07-27 18:59:00,M009,-5.676027194933085,134.59828754627512,65.88798650145206,
2025-07-27 19:00:00,M009,-5.865208084559862,135.52060979530614,65.23831739210156,
2025-07-27 19:01:00,M009,-5.455779354397604,138.35214360675437,66.0930684296521,
2025-07-27 19:02:00,M009,-5.770055505657024,139.4470165287396,62.44549555050254,
2025-07-27 19:03:00,M007,-5.754730924223157,139.46883095664413,63.439113381907354,
2025-07-27 19:04:00,M008,-5.774744566294123,135.2549075432244,64.86693280008237,
2025-07-27 19:05:00,M008,-5.474668748687257,135.75864071005057,64.76788449247098,
2025-07-27 19:06:00,M008,-5.620794768504674,139.05671096704805,62.749787883242256,
2025-07-27 19:07:00,M009,-5.499876355188806,139.08808991054468,62.76853111823083,
2025-07-27 19:08:00,M009,-5.5868400636842654,138.33385069028034,63.668449505401604,
2025-07-27 19:09:00,M009,-5.458526684989399,135.8208574001217,63.7798066499675,
2025-07-27 19:10:00,M008,-5.450714591866201,137.9401973866697,65.10111570008955,
2025-07-27 19:11:00,M008,-5.572671148589308,139.7918512090998,63.27608963792079,
2025-07-27 19:12:00,M007,-5.836364303751324,139.82631804998044,63.98802202761415,
2025-07-27 19:13:00,M009,-5.669362285914957,136.11071763220042,63.447799885937926,
2025-07-27 19:14:00,M008,-5.926829923614653,136.5816770502256,64.96827909581049,
2025-07-27 19:15:00,M009,-5.413286139111183,136.36674835647,65.61602989722365,
2025-07-27 19:16:00,M007,-5.849905337243085,136.17433631758115,63.596695209353015,
2025-07-27 19:17:00,M008,-5.724498821645745,135.1877570852098,63.61932198536313,
2025-07-27 19:18:00,M007,-5.6454709023130105,131.0613227806153,62.737948993987814,
2025-07-27 19:19:00,M008,-5.602938973206306,134.8877294517932,62.23863837908876,
2025-07-27 19:20:00,M008,-5.653005802935187,137.0392496237952,63.731858672309556,
2025-07-27 19:21:00,M008,-6.083386742682798,131.5158953205155,64.3438678051795,
2025-07-27 19:22:00,M007,-5.83405029290889,136.53926950700028,64.40457186466598,
2025-07-27 19:23:00,M008,-5.880754963649957,136.14879434313724,64.14941924702157,
2025-07-27 19:24:00,M008,-5.710813799765945,134.62900257207616,66.0469134887406,
2025-07-27 19:25:00,M007,-5.9016648578878526,132.49312712663811,62.232686523880375,
2025-07-27 19:26:00,M007,-5.686010895022855,131.58689688965887,63.52779759209569,
2025-07-27 19:27:00,M008,-5.7780705446384175,133.41513528506988,64.31187242926153,
2025-07-27 19:28:00,M009,-5.791153471587754,134.6505419475035,62.28051573168088,
2025-07-27 19:29:00,M009,-5.8606744102705015,136.03015385426082,63.68115644914865,
2025-07-27 19:30:00,M009,-5.72974641411604,135.91735438313563,64.42585393140102,
2025-07-27 19:31:00,M009,-5.76800559631828,131.98575006184745,65.13590353469203,
2025-07-27 19:32:00,M008,-5.904901351515729,134.11008744791417,64.70090800537207,
2025-07-27 19:33:00,M008,-5.9246984100441376,135.43162626360737,63.12374791730052,
2025-07-27 19:34:00,M008,-5.714151477526766,132.15276608235163,64.6926074362285,
2025-07-27 19:35:00,M008,-5.8962265055975305,132.7751567672567,62.27118334970886,
2025-07-27 19:36:00,M007,-5.922218342762717,133.411304447627,63.219969020523,
2025-07-27 19:37:00,M008,-5.712087859865459,133.3105346821735,63.67716925783287,
2025-07-27 19:38:00,M009,-5.732259355965354,130.7038697065815,64.46226887786938,
2025-07-27 19:39:00,M009,-5.746702581668783,130.9088313895434,63.68234324212901,
2025-07-27 19:40:00,M007,-5.575996713579891,131.2792069833948,62.64912304679427,
2025-07-27 19:41:00,M009,-5.714988504136208,133.18467494635934,61.435470542969234,
2025-07-27 19:42:00,M007,-6.002424679652828,129.7111462195449,63.834108140957966,
2025-07-27 19:43:00,M008,-5.693736315837913,136.26909793288917,63.40293231841995,
2025-07-27 19:44:00,M007,-5.381722941442026,127.29272928601623,63.207522535287296,
2025-07-27 19:45:00,M008,-5.579549085641335,134.25075737763848,65.7620807182653,
2025-07-27 19:46:00,M007,-5.592296037980713,133.98660025653658,64.3503309158845,
2025-07-27 19:47:00,M008,-5.614450258959906,130.02625353789847,63.52882059555536,
2025-07-27 19:48:00,M008,-5.745484353064422,128.72030663784594,62.29699397436951,
2025-07-27 19:49:00,M008,-5.467017648954414,135.78261328860586,63.83787112509434,
2025-07-27 19:50:00,M008,-5.650013892199737,130.41550862854942,62.32843659048417,
2025-07-27 19:51:00,M007,-5.554230923734085,129.532491256213,64.50931409816815,
2025-07-27 19:52:00,M009,-5.446378264894559,133.94585097660217,64.58691839167287,
2025-07-27 19:53:00,M009,-5.722897869916348,127.97903984063365,64.70624330109352,
2025-07-27 19:54:00,M007,-5.757670464703394,135.72741268791287,61.68785565824896,
2025-07-27 19:55:00,M007,-5.619015397532181,132.96506106851817,63.427701791379235,
2025-07-27 19:56:00,M009,-5.597987605254436,131.3569730119903,62.461878871819465,
2025-07-27 19:57:00,M007,-5.671817535296776,135.34978951456137,65.38048717370229,
2025-07-27 19:58:00,M008,-5.561902629613931,132.98233985991558,64.0331463090522,
2025-07-27 19:59:00,M007,-5.53394115543081,129.96444729324924,65.65446762037914,
2025-07-27 20:00:00,M008,-5.269223379680061,128.99128213860544,63.1369453169148,
2025-07-27 20:01:00,M008,-5.417676946635611,131.10729144325276,63.87112473245221,
2025-07-27 20:02:00,M009,-5.629040837059897,131.86527221667882,63.37302049414114,
2025-07-27 20:03:00,M007,-5.635088811564336,127.54761881178565,64.74434712102885,
2025-07-27 20:04:00,M009,-5.277855002747588,127.92588748016271,62.47544795408606,
2025-07-27 20:05:00,M009,-5.509656073212877,128.02695150198755,62.62934694768392,
2025-07-27 20:06:00,M008,-5.33331561253795,132.8705217938146,63.358134931579464,
2025-07-27 20:07:00,M007,-5.35845642642459,130.96940800104053,62.40854196407156,
2025-07-27 20:08:00,M008,-5.180966360555276,132.80093922020438,64.78025504061489,
2025-07-27 20:09:00,M007,-5.373323015915986,131.84827473122908,62.12300713596246,
2025-07-27 20:10:00,M009,-5.29821615727263,129.27028094072082,63.66688581731011,
2025-07-27 20:11:00,M007,-5.3487212830543545,125.52718271008484,61.378323552386895,
2025-07-27 20:12:00,M009,-5.264121146984036,131.19375723087677,63.03915930566641,
2025-07-27 20:13:00,M008,-5.429316087819805,129.2601527672929,61.573028236173144,
2025-07-27 20:14:00,M007,-5.5387738190158995,131.17619293926882,64.45163102180827,
2025-07-27 20:15:00,M008,-5.540627949266162,128.48855058429749,61.872256226224614,
2025-07-27 20:16:00,M008,-5.557781497033572,134.66757400268816,66.18831133432596,
2025-07-27 20:17:00,M009,-5.341531594613652,125.72001791822966,64.31177185151905,
2025-07-27 20:18:00,M007,-5.220002020061272,127.24782435924219,65.47989830793217,
2025-07-27 20:19:00,M009,-5.487664521675549,134.06215583594178,63.80174026373939,
2025-07-27 20:20:00,M008,-5.452074651803339,132.55192491115568,64.8376589342655,
2025-07-27 20:21:00,M007,-5.388751540957243,131.80155675225384,62.79111343826647,
2025-07-27 20:22:00,M008,-5.204122816743167,130.73746728252945,64.74909530775342,
2025-07-27 20:23:00,M009,-5.237862773147853,129.13160263073325,64.39936124616139,
2025-07-27 20:24:00,M007,-5.228917203894083,129.25031952845234,63.79864657030563,
2025-07-27 20:25:00,M007,-5.386977566107706,131.1146014090133,64.44384331320006,
2025-07-27 20:26:00,M007,-5.2742038759791745,132.4260327520378,65.31267647090358,
2025-07-27 20:27:00,M007,-5.275861532544487,131.14827683133444,64.34334577495018,
2025-07-27 20:28:00,M009,-5.263000341836316,133.57551972012936,64.90739565882582,
2025-07-27 20:29:00,M007,-5.310173233673497,128.86321251089157,64.20891241167534,
2025-07-27 20:30:00,M007,-5.137900912616485,131.965095512017,62.758956094369786,
2025-07-27 20:31:00,M008,-5.209647337470826,130.88408428571856,66.16208216343513,
2025-07-27 20:32:00,M009,-5.452877059052843,130.34189732952063,64.76080406636422,
2025-07-27 20:33:00,M007,-5.015218137338421,130.37685114751136,65.13005666285477,
2025-07-27 20:34:00,M009,-5.420717845149723,134.118426565868,64.59553165926827,
2025-07-27 20:35:00,M008,-5.485055549483154,130.3618417762905,64.04777016173799,
2025-07-27 20:36:00,M008,-5.309942049073516,130.0696745174558,64.26810785620829,
2025-07-27 20:37:00,M009,-5.441799815646799,132.79907134235663,63.331651164121986,
2025-07-27 20:38:00,M009,-5.46349127701494,127.91968267793865,64.81585350461282,
2025-07-27 20:39:00,M007,-5.3485010975312655,133.12055452092181,67.86513646410693,
2025-07-27 20:40:00,M007,-5.364171234011693,130.4645108311891,65.52615013326518,
2025-07-27 20:41:00,M009,-5.49252937957044,129.63039648143075,66.303199661412,
2025-07-27 20:42:00,M009,-5.316813613247163,127.86034996608983,63.642424310295034,
2025-07-27 20:43:00,M007,-5.439723178278267,130.57048180419662,65.9071033039678,
2025-07-27 20:44:00,M008,-5.255387663788859,133.1267591026136,63.926129544120066,
2025-07-27 20:45:00,M007,-5.368676613725075,128.85527629975732,63.81678224314965,
2025-07-27 20:46:00,M008,-5.5239986884914005,128.1758668079981,62.64185404318013,
2025-07-27 20:47:00,M009,-5.5424357395116255,127.42608897732482,65.54863770205141,
2025-07-27 20:48:00,M009,-5.543609621838834,128.96851542227958,66.82317907575872,
2025-07-27 20:49:00,M009,-5.441164718676117,131.7508044341942,66.35735653804932,
2025-07-27 20:50:00,M009,-5.472882726004925,132.27248430594318,65.35087777442914,
2025-07-27 20:51:00,M009,-5.498060296835708,129.08667428534878,66.51321988772891,
2025-07-27 20:52:00,M008,-5.518258399082261,128.56650341308318,64.09328860565611,
2025-07-27 20:53:00,M007,-5.642475506762028,128.95114300122071,65.68909303258803,
2025-07-27 20:54:00,M008,-5.512693188605749,132.7148967985572,66.6136162742425,
2025-07-27 20:55:00,M007,-5.5785864867645225,133.04523775188895,65.53826151097488,
2025-07-27 20:56:00,M009,-5.388937785235126,126.76955015644519,64.53817250235348,
2025-07-27 20:57:00,M008,-5.370188050322843,129.63090213707164,63.96241263976949,
2025-07-27 20:58:00,M009,-5.487550997160774,130.24063021572005,66.46463076549809,
2025-07-27 20:59:00,M008,-5.379156272180528,127.24689468878003,65.9900776080062,
2025-07-27 21:00:00,M007,-5.632572156588266,131.96049030641436,65.25531556760826,
2025-07-27 21:01:00,M008,-5.732009154223818,135.41984959120805,64.6878403980706,
2025-07-27 21:02:00,M008,-5.555713287967493,132.18093692715496,65.68337787688004,
2025-07-27 21:03:00,M007,-5.607052210264325,135.46675361639205,62.613872081088914,
2025-07-27 21:04:00,M008,-5.432186362753286,130.4401018262878,64.66487025190008,
2025-07-27 21:05:00,M009,-5.334732195717567,130.24949277054478,65.47592095982331,
2025-07-27 21:06:00,M007,-5.337726938149225,136.31605159036783,64.47869334608178,
2025-07-27 21:07:00,M008,-5.440327921791851,133.59393267362637,64.6494062291847,
2025-07-27 21:08:00,M009,-5.186320327925657,131.75836274773948,65.34065062936658,
2025-07-27 21:09:00,M007,-5.3283259895155695,136.9945754357246,63.88313574073289,
2025-07-27 21:10:00,M008,-5.121233456497354,128.97166487911923,64.28764231126723,
2025-07-27 21:11:00,M007,-5.371834978189627,133.61103963363615,66.19599036909551,
2025-07-27 21:12:00,M009,-5.173226574672348,129.5879949831048,64.17821135705498,
2025-07-27 21:13:00,M007,-5.375081225972486,132.2067981872129,65.50164079260665,
2025-07-27 21:14:00,M008,-5.543496105045671,132.86371442909106,62.92543107881743,
2025-07-27 21:15:00,M009,-5.345281874806337,135.59048382701206,64.41260872487977,
2025-07-27 21:16:00,M009,-5.178233855586193,135.38757149723946,64.33235341104054,
2025-07-27 21:17:00,M007,-5.438008518726183,128.29066839671742,63.861349490131715,
2025-07-27 21:18:00,M007,-5.478399964863149,130.97763727886743,65.20604491647161,
2025-07-27 21:19:00,M007,-5.420000230224515,132.0994154637408,62.44318617908698,
2025-07-27 21:20:00,M009,-5.537680807374631,131.9858843560378,62.94402591731626,
2025-07-27 21:21:00,M008,-5.3358877995433245,135.8037426021333,63.190052093176895,
2025-07-27 21:22:00,M009,-5.272480346637004,133.63052800986185,62.587252444336904,
2025-07-27 21:23:00,M007,-5.18039771428762,130.52605641018613,65.3074570903266,
2025-07-27 21:24:00,M009,-5.363539080038168,131.68607228972112,62.62102389630147,
2025-07-27 21:25:00,M008,-5.418066961748943,131.77409864819953,63.095825277805666,
2025-07-27 21:26:00,M009,-5.298137248408378,133.1587474698231,65.53982246699823,
2025-07-27 21:27:00,M008,-5.422356590985542,129.14551597723363,64.59083604189111,
2025-07-27 21:28:00,M009,-5.369585210820384,126.61009622584854,63.80861357008345,
2025-07-27 21:29:00,M009,-5.15644428728044,128.45936839339626,62.30887306519663,
2025-07-27 21:30:00,M009,-5.495058079386437,133.69952622543542,63.12030385626172,
2025-07-27 21:31:00,M007,-5.287745657006608,128.41138238676305,62.87603743821627,
